station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
72278,Phoenix,2010-01-01,Winter,12.5,5.0,20.0,0.0,,,5.0,,1022.2,
72278,Phoenix,2010-01-02,Winter,14.3,7.2,21.7,0.0,,,4.3,,1017.4,
72278,Phoenix,2010-01-03,Winter,13.6,5.6,21.7,0.0,,,3.6,,1018.4,
72278,Phoenix,2010-01-04,Winter,15.8,7.2,23.3,0.0,,,9.4,,1018.4,
72278,Phoenix,2010-01-05,Winter,14.7,7.2,22.8,0.0,,,2.2,,1017.0,
72278,Phoenix,2010-01-06,Winter,13.6,6.7,20.6,0.0,,,4.0,,1016.3,
72278,Phoenix,2010-01-07,Winter,13.7,8.9,20.6,0.0,,,5.0,,1015.0,
72278,Phoenix,2010-01-08,Winter,14.4,6.7,21.1,0.0,,,10.8,,1019.3,
72278,Phoenix,2010-01-09,Winter,14.1,7.2,21.1,0.0,,,7.9,,1021.1,
72278,Phoenix,2010-01-10,Winter,14.1,7.8,21.7,0.0,,,5.8,,1019.4,
72278,Phoenix,2010-01-11,Winter,14.6,6.7,22.8,0.0,,,6.1,,1020.4,
72278,Phoenix,2010-01-12,Winter,16.3,8.3,23.9,0.0,,,5.4,,1020.5,
72278,Phoenix,2010-01-13,Winter,16.4,12.2,22.2,0.0,,,7.6,,,
72278,Phoenix,2010-01-14,Winter,15.5,8.9,22.8,0.0,,,9.4,,1014.3,
72278,Phoenix,2010-01-15,Winter,15.9,8.9,23.3,0.0,,,3.6,,1019.4,
72278,Phoenix,2010-01-16,Winter,15.4,11.7,21.1,0.0,,,5.8,,1015.1,
72278,Phoenix,2010-01-17,Winter,14.5,9.4,20.6,0.0,,,7.9,,1012.8,
72278,Phoenix,2010-01-18,Winter,12.9,10.6,15.0,0.3,,,13.0,,1012.7,
72278,Phoenix,2010-01-19,Winter,14.1,11.1,20.0,22.1,,,15.5,,1007.6,
72278,Phoenix,2010-01-20,Winter,13.3,8.3,17.8,0.0,,,11.2,,1005.4,
72278,Phoenix,2010-01-21,Winter,13.7,10.6,16.1,33.8,,162.0,28.4,,995.8,
72278,Phoenix,2010-01-22,Winter,11.4,8.3,15.6,4.1,,183.0,16.9,,999.4,
72278,Phoenix,2010-01-23,Winter,10.1,7.8,13.9,0.8,,,12.2,,1010.9,
72278,Phoenix,2010-01-24,Winter,9.5,5.0,14.4,0.0,,,5.8,,1019.8,
72278,Phoenix,2010-01-25,Winter,10.6,5.6,16.7,0.0,,,4.0,,1016.8,
72278,Phoenix,2010-01-26,Winter,12.9,7.8,19.4,0.0,,,4.3,,1013.3,
72278,Phoenix,2010-01-27,Winter,13.9,11.1,17.2,0.0,,,9.0,,1010.0,
72278,Phoenix,2010-01-28,Winter,13.8,10.6,17.8,0.8,,,9.7,,,
72278,Phoenix,2010-01-29,Winter,14.1,10.0,19.4,0.0,,,5.4,,1016.1,
72278,Phoenix,2010-01-30,Winter,14.4,10.0,20.0,0.0,,,9.0,,1013.4,
72278,Phoenix,2010-01-31,Winter,14.2,8.3,20.6,0.0,,,4.0,,1011.6,
72278,Phoenix,2010-02-01,Winter,14.1,9.4,19.4,0.0,,,5.4,,1012.7,
72278,Phoenix,2010-02-02,Winter,16.1,11.1,22.8,0.0,,,5.0,,1008.6,
72278,Phoenix,2010-02-03,Winter,16.3,12.2,21.7,0.3,,,7.6,,1002.9,
72278,Phoenix,2010-02-04,Winter,14.5,10.0,20.0,0.0,,,6.8,,1011.0,
72278,Phoenix,2010-02-05,Winter,15.1,10.0,21.1,0.0,,,8.3,,1015.8,
72278,Phoenix,2010-02-06,Winter,15.5,10.6,20.6,0.0,,,8.6,,1012.9,
72278,Phoenix,2010-02-07,Winter,13.2,9.4,17.2,1.3,,,12.2,,,
72278,Phoenix,2010-02-08,Winter,12.8,8.3,17.8,0.0,,,5.8,,1012.2,
72278,Phoenix,2010-02-09,Winter,13.2,7.8,18.9,0.0,,,7.6,,1013.3,
72278,Phoenix,2010-02-10,Winter,12.3,10.0,15.6,0.5,,,9.4,,1010.9,
72278,Phoenix,2010-02-11,Winter,12.2,6.7,17.8,0.0,,,5.8,,1017.5,
72278,Phoenix,2010-02-12,Winter,13.8,8.3,20.0,0.0,,,6.1,,1018.6,
72278,Phoenix,2010-02-13,Winter,15.3,8.9,22.8,0.0,,,5.8,,1015.7,
72278,Phoenix,2010-02-14,Winter,16.8,9.4,24.4,0.0,,,5.8,,1014.8,
72278,Phoenix,2010-02-15,Winter,18.2,11.1,24.4,0.0,,,9.0,,1014.2,
72278,Phoenix,2010-02-16,Winter,18.4,12.2,25.0,0.0,,,8.3,,1014.3,
72278,Phoenix,2010-02-17,Winter,18.3,10.6,25.6,0.0,,,5.4,,1012.9,
72278,Phoenix,2010-02-18,Winter,17.2,10.6,23.9,0.0,,,8.3,,1010.6,
72278,Phoenix,2010-02-19,Winter,17.1,10.6,24.4,0.0,,,10.1,,1009.5,
72278,Phoenix,2010-02-20,Winter,13.3,10.6,16.1,2.3,,,7.6,,1009.5,
72278,Phoenix,2010-02-21,Winter,13.4,10.6,17.8,5.1,,,10.1,,1012.5,
72278,Phoenix,2010-02-22,Winter,12.4,8.3,16.1,5.3,,,15.8,,1011.8,
72278,Phoenix,2010-02-23,Winter,11.1,5.0,16.7,0.0,,,5.4,,1021.8,
72278,Phoenix,2010-02-24,Winter,14.3,9.4,20.0,0.0,,,7.9,,1019.5,
72278,Phoenix,2010-02-25,Winter,16.1,10.6,22.2,0.0,,,8.6,,1015.3,
72278,Phoenix,2010-02-26,Winter,15.8,10.6,21.1,0.0,,,6.1,,1018.1,
72278,Phoenix,2010-02-27,Winter,15.9,11.7,21.7,2.0,,,13.7,,1007.3,
72278,Phoenix,2010-02-28,Winter,11.8,10.0,15.0,17.8,,,12.6,,,
72278,Phoenix,2010-03-01,Spring,14.2,8.9,19.4,0.0,,,4.7,,1017.2,
72278,Phoenix,2010-03-02,Spring,16.4,10.6,23.3,0.0,,,7.6,,1014.4,
72278,Phoenix,2010-03-03,Spring,16.8,10.6,22.8,0.0,,,6.5,,1012.4,
72278,Phoenix,2010-03-04,Spring,15.7,10.6,21.1,0.0,,,11.5,,1011.1,
72278,Phoenix,2010-03-05,Spring,15.3,9.4,21.7,0.0,,,5.8,,1013.4,
72278,Phoenix,2010-03-06,Spring,17.8,11.7,25.0,0.0,,,11.5,,1008.8,
72278,Phoenix,2010-03-07,Spring,13.2,8.9,16.1,9.1,,,12.6,,1009.3,
72278,Phoenix,2010-03-08,Spring,11.3,8.3,14.4,2.8,,,8.3,,,
72278,Phoenix,2010-03-09,Spring,11.8,9.4,15.0,2.5,,,16.6,,1011.0,
72278,Phoenix,2010-03-10,Spring,11.4,6.7,16.1,0.0,,,10.1,,1010.6,
72278,Phoenix,2010-03-11,Spring,12.2,7.2,16.7,0.0,,,9.0,,,
72278,Phoenix,2010-03-12,Spring,14.1,7.8,20.6,0.0,,,6.8,,1017.3,
72278,Phoenix,2010-03-13,Spring,15.9,9.4,22.2,0.0,,,9.0,,1010.4,
72278,Phoenix,2010-03-14,Spring,15.4,10.6,18.9,0.0,,,14.4,,1012.6,
72278,Phoenix,2010-03-15,Spring,16.9,10.6,24.4,0.0,,,8.6,,1020.6,
72278,Phoenix,2010-03-16,Spring,20.1,12.8,27.2,0.0,,,8.3,,1022.6,
72278,Phoenix,2010-03-17,Spring,21.4,13.3,29.4,0.0,,,11.2,,1015.8,
72278,Phoenix,2010-03-18,Spring,21.0,13.3,28.3,0.0,,,14.0,,,
72278,Phoenix,2010-03-19,Spring,19.6,14.4,25.0,0.0,,,13.0,,1009.1,
72278,Phoenix,2010-03-20,Spring,19.0,13.9,22.8,0.0,,,10.1,,1020.2,
72278,Phoenix,2010-03-21,Spring,18.5,10.6,25.6,0.0,,,7.6,,1019.1,
72278,Phoenix,2010-03-22,Spring,20.0,12.2,28.3,0.0,,,8.3,,1011.7,
72278,Phoenix,2010-03-23,Spring,16.5,13.3,20.0,13.2,,,10.1,,1011.3,
72278,Phoenix,2010-03-24,Spring,16.9,12.2,22.8,0.0,,,9.4,,1015.8,
72278,Phoenix,2010-03-25,Spring,18.3,11.1,25.6,0.0,,,9.0,,1014.2,
72278,Phoenix,2010-03-26,Spring,18.1,11.7,23.9,0.0,,,18.0,,1011.4,
72278,Phoenix,2010-03-27,Spring,18.3,10.6,24.4,0.0,,,9.4,,1017.6,
72278,Phoenix,2010-03-28,Spring,20.0,11.7,26.7,0.0,,,11.9,,1019.7,
72278,Phoenix,2010-03-29,Spring,21.1,12.8,28.9,0.0,,,5.4,,1012.6,
72278,Phoenix,2010-03-30,Spring,22.3,13.3,30.6,0.0,,,9.4,,1007.9,
72278,Phoenix,2010-03-31,Spring,21.8,15.0,28.9,0.0,,176.0,18.4,,1005.0,
72278,Phoenix,2010-04-01,Spring,16.4,12.8,20.0,0.0,,253.0,16.2,,1009.0,
72278,Phoenix,2010-04-02,Spring,16.2,10.0,21.1,0.0,,,6.1,,1014.5,
72278,Phoenix,2010-04-03,Spring,18.9,11.7,26.1,0.0,,,7.9,,1010.4,
72278,Phoenix,2010-04-04,Spring,21.1,12.8,28.3,0.0,,,9.4,,1009.7,
72278,Phoenix,2010-04-05,Spring,,14.4,27.2,0.0,,,18.4,,,
72278,Phoenix,2010-04-06,Spring,19.4,13.9,25.6,0.0,,,14.4,,,
72278,Phoenix,2010-04-07,Spring,19.5,15.0,25.0,0.0,,,13.0,,1016.1,
72278,Phoenix,2010-04-08,Spring,21.8,13.3,30.0,0.0,,,7.9,,1010.5,
72278,Phoenix,2010-04-09,Spring,22.5,13.9,30.0,0.0,,,7.9,,1008.4,
72278,Phoenix,2010-04-10,Spring,23.7,14.4,31.1,0.0,,,13.7,,1011.0,
72278,Phoenix,2010-04-11,Spring,24.2,15.0,31.7,0.0,,,11.5,,1012.5,
72278,Phoenix,2010-04-12,Spring,22.2,16.1,28.3,0.0,,,20.5,,1008.5,
72278,Phoenix,2010-04-13,Spring,19.0,14.4,23.9,0.0,,,10.8,,1010.0,
72278,Phoenix,2010-04-14,Spring,20.7,13.3,28.3,0.0,,,5.8,,1011.0,
72278,Phoenix,2010-04-15,Spring,23.9,15.0,32.8,0.0,,,6.8,,1012.4,
72278,Phoenix,2010-04-16,Spring,23.9,17.8,29.4,0.0,,,7.9,,,
72278,Phoenix,2010-04-17,Spring,24.1,15.6,32.2,0.0,,,5.0,,1009.4,
72278,Phoenix,2010-04-18,Spring,27.2,20.0,35.6,0.0,,,11.2,,1008.5,
72278,Phoenix,2010-04-19,Spring,25.8,20.0,31.1,0.0,,,7.2,,1009.2,
72278,Phoenix,2010-04-20,Spring,25.5,18.9,31.7,0.0,,,9.4,,1008.3,
72278,Phoenix,2010-04-21,Spring,19.3,14.4,25.0,0.0,,,20.2,,1003.9,
72278,Phoenix,2010-04-22,Spring,15.1,11.7,19.4,1.0,,,9.7,,1006.3,
72278,Phoenix,2010-04-23,Spring,16.4,11.1,22.2,0.0,,,13.0,,1010.2,
72278,Phoenix,2010-04-24,Spring,20.5,13.3,27.2,0.0,,,8.6,,1014.0,
72278,Phoenix,2010-04-25,Spring,23.8,15.0,31.7,0.0,,,7.6,,1012.2,
72278,Phoenix,2010-04-26,Spring,25.8,16.7,33.3,0.0,,,6.1,,1008.1,
72278,Phoenix,2010-04-27,Spring,26.9,17.8,35.0,0.0,,,12.2,,1007.5,
72278,Phoenix,2010-04-28,Spring,27.1,20.0,32.8,0.0,,245.0,18.4,,1005.3,
72278,Phoenix,2010-04-29,Spring,19.4,15.0,22.8,0.0,,,26.3,,1004.0,
72278,Phoenix,2010-04-30,Spring,17.3,11.1,23.3,0.0,,,12.2,,1005.9,
72278,Phoenix,2010-05-01,Spring,20.2,13.3,27.2,0.0,,,14.8,,1005.6,
72278,Phoenix,2010-05-02,Spring,21.7,15.6,27.8,0.0,,304.0,23.8,,1007.1,
72278,Phoenix,2010-05-03,Spring,22.1,13.9,28.9,0.0,,,7.9,,1018.0,
72278,Phoenix,2010-05-04,Spring,25.0,15.6,33.3,0.0,,,8.3,,1012.8,
72278,Phoenix,2010-05-05,Spring,27.4,18.3,36.7,0.0,,,12.6,,1007.6,
72278,Phoenix,2010-05-06,Spring,27.3,18.3,34.4,0.0,,,13.3,,1006.9,
72278,Phoenix,2010-05-07,Spring,27.9,19.4,35.0,0.0,,,6.5,,1009.0,
72278,Phoenix,2010-05-08,Spring,28.9,20.0,36.1,0.0,,,9.7,,1007.3,
72278,Phoenix,2010-05-09,Spring,28.1,21.1,34.4,0.0,,,15.5,,1007.0,
72278,Phoenix,2010-05-10,Spring,22.6,16.1,28.3,0.0,,,12.2,,1011.4,
72278,Phoenix,2010-05-11,Spring,21.7,17.2,25.6,0.0,,,19.1,,1008.6,
72278,Phoenix,2010-05-12,Spring,21.2,13.3,27.8,0.0,,,7.9,,1009.5,
72278,Phoenix,2010-05-13,Spring,24.4,17.2,30.6,0.0,,,8.6,,1008.8,
72278,Phoenix,2010-05-14,Spring,26.0,18.9,32.8,0.0,,,7.9,,1008.8,
72278,Phoenix,2010-05-15,Spring,28.2,20.0,35.0,0.0,,,7.6,,1009.7,
72278,Phoenix,2010-05-16,Spring,28.6,20.0,36.7,0.0,,,9.4,,1008.5,
72278,Phoenix,2010-05-17,Spring,28.7,20.6,36.1,0.0,,168.0,15.1,,1008.2,
72278,Phoenix,2010-05-18,Spring,26.1,20.0,31.1,0.0,,,13.7,,1009.0,
72278,Phoenix,2010-05-19,Spring,27.3,18.9,34.4,0.0,,,9.7,,1009.0,
72278,Phoenix,2010-05-20,Spring,29.5,20.0,36.7,0.0,,,6.5,,1006.4,
72278,Phoenix,2010-05-21,Spring,30.5,22.2,38.3,0.0,,,15.1,,1003.6,
72278,Phoenix,2010-05-22,Spring,28.6,22.2,32.8,0.0,,,17.3,,1003.1,
72278,Phoenix,2010-05-23,Spring,22.6,16.7,26.1,0.0,,,21.2,,1004.7,
72278,Phoenix,2010-05-24,Spring,20.3,14.4,26.7,0.0,,,7.6,,1011.8,
72278,Phoenix,2010-05-25,Spring,24.3,16.1,32.2,0.0,,,7.9,,1009.7,
72278,Phoenix,2010-05-26,Spring,27.1,18.3,35.0,0.0,,,7.9,,,
72278,Phoenix,2010-05-27,Spring,28.5,19.4,36.1,0.0,,,9.4,,,
72278,Phoenix,2010-05-28,Spring,29.8,21.7,36.7,0.0,,,12.6,,1006.9,
72278,Phoenix,2010-05-29,Spring,28.4,21.1,34.4,0.0,,,10.1,,1007.7,
72278,Phoenix,2010-05-30,Spring,29.4,20.0,36.7,0.0,,,7.6,,1007.7,
72278,Phoenix,2010-05-31,Spring,30.4,21.1,37.8,0.0,,,9.7,,1008.8,
72278,Phoenix,2010-06-01,Summer,30.5,21.7,37.2,0.0,,,13.3,,1008.9,
72278,Phoenix,2010-06-02,Summer,29.4,21.7,36.1,0.0,,,8.3,,1009.0,
72278,Phoenix,2010-06-03,Summer,31.3,23.3,37.8,0.0,,,10.1,,1007.6,
72278,Phoenix,2010-06-04,Summer,32.7,24.4,39.4,0.0,,,7.9,,1007.3,
72278,Phoenix,2010-06-05,Summer,34.7,26.7,41.7,0.0,,,9.7,,1007.8,
72278,Phoenix,2010-06-06,Summer,35.7,28.3,42.8,0.0,,,10.8,,1008.1,
72278,Phoenix,2010-06-07,Summer,35.3,27.8,42.2,0.0,,,9.0,,1006.7,
72278,Phoenix,2010-06-08,Summer,34.9,27.2,41.7,0.0,,,11.9,,1007.0,
72278,Phoenix,2010-06-09,Summer,34.6,27.8,41.1,0.0,,,9.7,,1007.0,
72278,Phoenix,2010-06-10,Summer,33.2,26.7,39.4,0.0,,,12.2,,,
72278,Phoenix,2010-06-11,Summer,30.4,25.0,35.6,0.0,,,13.7,,1002.3,
72278,Phoenix,2010-06-12,Summer,25.6,20.6,30.6,0.0,,,13.3,,1007.4,
72278,Phoenix,2010-06-13,Summer,27.9,21.1,33.9,0.0,,,8.6,,1011.7,
72278,Phoenix,2010-06-14,Summer,31.0,22.8,38.3,0.0,,,6.1,,1008.7,
72278,Phoenix,2010-06-15,Summer,33.1,24.4,40.0,0.0,,,10.1,,1005.3,
72278,Phoenix,2010-06-16,Summer,33.5,25.0,40.0,0.0,,201.0,14.8,,1005.5,
72278,Phoenix,2010-06-17,Summer,33.5,25.0,40.6,0.0,,,9.4,,1006.6,
72278,Phoenix,2010-06-18,Summer,33.7,24.4,42.2,0.0,,,10.4,,1006.5,
72278,Phoenix,2010-06-19,Summer,32.8,23.9,40.0,0.0,,,9.4,,1009.2,
72278,Phoenix,2010-06-20,Summer,33.4,25.6,40.6,0.0,,,9.4,,1008.3,
72278,Phoenix,2010-06-21,Summer,33.2,25.0,40.6,0.0,,,12.6,,1007.3,
72278,Phoenix,2010-06-22,Summer,32.5,23.9,40.0,0.0,,,9.4,,1009.4,
72278,Phoenix,2010-06-23,Summer,34.4,24.4,42.8,0.0,,,7.6,,1008.6,
72278,Phoenix,2010-06-24,Summer,36.1,26.1,45.0,0.0,,,10.1,,1007.1,
72278,Phoenix,2010-06-25,Summer,37.4,31.1,43.3,0.0,,,13.3,,,
72278,Phoenix,2010-06-26,Summer,34.8,26.7,41.7,0.0,,,12.2,,1005.5,
72278,Phoenix,2010-06-27,Summer,34.6,26.1,42.2,0.0,,,8.6,,1003.7,
72278,Phoenix,2010-06-28,Summer,35.9,27.2,44.4,0.0,,,9.4,,1003.6,
72278,Phoenix,2010-06-29,Summer,36.6,28.9,43.9,0.0,,,12.2,,1005.1,
72278,Phoenix,2010-06-30,Summer,37.7,31.7,45.0,0.0,,,14.8,,,
72278,Phoenix,2010-07-01,Summer,38.5,31.7,45.6,0.0,,,14.0,,1003.7,
72278,Phoenix,2010-07-02,Summer,38.7,32.2,45.6,0.0,,,14.4,,1000.4,
72278,Phoenix,2010-07-03,Summer,35.3,30.6,40.0,0.0,,,14.8,,1002.3,
72278,Phoenix,2010-07-04,Summer,33.2,27.2,40.0,0.0,,,10.4,,1006.7,
72278,Phoenix,2010-07-05,Summer,33.9,27.8,40.0,0.0,,,11.5,,1007.5,
72278,Phoenix,2010-07-06,Summer,34.4,27.8,40.6,0.0,,,9.0,,1005.2,
72278,Phoenix,2010-07-07,Summer,35.4,28.3,41.7,0.0,,,9.7,,1004.3,
72278,Phoenix,2010-07-08,Summer,37.9,30.0,44.4,0.0,,,10.1,,1005.1,
72278,Phoenix,2010-07-09,Summer,38.7,33.3,44.4,0.0,,,13.7,,1005.8,
72278,Phoenix,2010-07-10,Summer,37.4,32.8,42.8,0.0,,,12.2,,1006.0,
72278,Phoenix,2010-07-11,Summer,36.6,32.8,41.7,0.0,,209.0,14.4,,,
72278,Phoenix,2010-07-12,Summer,36.0,30.6,41.7,0.0,,,11.9,,1006.4,
72278,Phoenix,2010-07-13,Summer,37.8,32.2,42.8,0.0,,,11.9,,1005.2,
72278,Phoenix,2010-07-14,Summer,38.7,32.8,44.4,0.0,,,7.2,,1006.6,
72278,Phoenix,2010-07-15,Summer,39.6,34.4,45.0,0.0,,,12.2,,1007.0,
72278,Phoenix,2010-07-16,Summer,38.8,34.4,45.0,0.0,,,13.3,,1008.4,
72278,Phoenix,2010-07-17,Summer,37.4,32.2,43.3,0.0,,,10.4,,1008.4,
72278,Phoenix,2010-07-18,Summer,37.3,31.7,42.8,0.0,,,13.3,,1008.0,
72278,Phoenix,2010-07-19,Summer,38.6,34.4,43.3,0.0,,,15.5,,1005.8,
72278,Phoenix,2010-07-20,Summer,37.1,30.6,42.8,1.0,,,12.2,,1005.6,
72278,Phoenix,2010-07-21,Summer,36.4,31.7,41.1,0.0,,,13.3,,1005.6,
72278,Phoenix,2010-07-22,Summer,32.4,28.9,37.8,0.0,,,14.8,,1008.7,
72278,Phoenix,2010-07-23,Summer,31.3,28.9,33.3,0.0,,,9.7,,1008.2,
72278,Phoenix,2010-07-24,Summer,34.3,29.4,41.1,0.0,,,10.4,,1006.3,
72278,Phoenix,2010-07-25,Summer,36.2,31.1,43.3,0.0,,,13.7,,1005.4,
72278,Phoenix,2010-07-26,Summer,35.4,31.1,41.7,0.0,,,13.0,,1005.7,
72278,Phoenix,2010-07-27,Summer,34.8,31.1,40.0,0.0,,,13.3,,1006.7,
72278,Phoenix,2010-07-28,Summer,33.7,30.0,40.6,0.0,,,12.6,,,
72278,Phoenix,2010-07-29,Summer,30.6,26.1,40.0,15.2,,,9.4,,1010.3,
72278,Phoenix,2010-07-30,Summer,31.1,25.6,36.7,0.0,,,11.9,,1010.0,
72278,Phoenix,2010-07-31,Summer,26.8,23.3,31.1,33.8,,,12.2,,,
72278,Phoenix,2010-08-01,Summer,28.4,26.1,30.6,0.0,,,13.0,,1010.3,
72278,Phoenix,2010-08-02,Summer,31.8,25.6,38.9,0.0,,,7.2,,1010.2,
72278,Phoenix,2010-08-03,Summer,35.6,28.9,41.7,0.0,,,8.6,,1009.5,
72278,Phoenix,2010-08-04,Summer,37.2,30.6,43.3,0.0,,,7.9,,1007.4,
72278,Phoenix,2010-08-05,Summer,37.9,30.0,44.4,0.0,,,7.6,,1005.0,
72278,Phoenix,2010-08-06,Summer,37.0,31.7,42.8,0.0,,,9.7,,1005.0,
72278,Phoenix,2010-08-07,Summer,32.0,25.0,37.2,2.0,,,16.2,,,
72278,Phoenix,2010-08-08,Summer,32.8,26.7,40.0,0.0,,,12.2,,1007.6,
72278,Phoenix,2010-08-09,Summer,34.6,27.2,40.0,0.0,,,6.5,,1007.4,
72278,Phoenix,2010-08-10,Summer,36.2,29.4,42.2,0.0,,,7.6,,1007.1,
72278,Phoenix,2010-08-11,Summer,37.2,32.2,42.2,0.0,,,9.4,,1006.4,
72278,Phoenix,2010-08-12,Summer,37.5,30.6,43.3,0.0,,,10.1,,1004.1,
72278,Phoenix,2010-08-13,Summer,37.2,29.4,43.3,0.0,,,8.3,,1003.4,
72278,Phoenix,2010-08-14,Summer,36.8,30.6,42.2,0.0,,,11.2,,1004.8,
72278,Phoenix,2010-08-15,Summer,37.3,32.2,42.8,0.0,,,11.9,,1006.3,
72278,Phoenix,2010-08-16,Summer,35.7,31.7,41.1,0.0,,,10.4,,1008.5,
72278,Phoenix,2010-08-17,Summer,34.6,25.0,41.7,3.6,,,13.0,,1009.3,
72278,Phoenix,2010-08-18,Summer,32.2,25.6,40.0,0.0,,,8.3,,1009.4,
72278,Phoenix,2010-08-19,Summer,36.4,30.6,42.8,0.0,,,8.6,,1005.2,
72278,Phoenix,2010-08-20,Summer,37.0,30.0,43.3,0.0,,,7.6,,1003.5,
72278,Phoenix,2010-08-21,Summer,35.5,25.0,41.1,2.0,,,18.4,,,
72278,Phoenix,2010-08-22,Summer,32.3,25.0,39.4,1.5,,,7.2,,1009.1,
72278,Phoenix,2010-08-23,Summer,36.8,30.6,42.8,0.0,,,8.6,,1007.2,
72278,Phoenix,2010-08-24,Summer,37.0,32.2,43.9,0.0,,,14.8,,,
72278,Phoenix,2010-08-25,Summer,35.0,30.6,40.6,0.0,,101.0,21.6,,1010.1,
72278,Phoenix,2010-08-26,Summer,32.6,30.6,35.0,0.0,,,15.5,,1010.6,
72278,Phoenix,2010-08-27,Summer,30.6,27.8,33.9,0.0,,,11.9,,1007.8,
72278,Phoenix,2010-08-28,Summer,30.8,26.7,38.3,0.5,,,15.1,,1004.2,
72278,Phoenix,2010-08-29,Summer,31.6,26.7,38.3,0.0,,,15.5,,1002.9,
72278,Phoenix,2010-08-30,Summer,31.3,26.1,36.7,0.0,,,11.2,,1006.3,
72278,Phoenix,2010-08-31,Summer,32.2,25.0,37.2,0.0,,,6.8,,1009.3,
72278,Phoenix,2010-09-01,Autumn,33.5,26.7,40.0,0.0,,,5.8,,1007.2,
72278,Phoenix,2010-09-02,Autumn,34.9,26.7,42.2,0.0,,,7.9,,1006.5,
72278,Phoenix,2010-09-03,Autumn,35.8,27.2,43.9,0.0,,,10.4,,1008.2,
72278,Phoenix,2010-09-04,Autumn,36.4,30.0,42.8,0.0,,,8.6,,1008.1,
72278,Phoenix,2010-09-05,Autumn,35.5,28.3,42.2,0.0,,,10.8,,1003.5,
72278,Phoenix,2010-09-06,Autumn,35.1,30.6,40.6,0.0,,,9.4,,1003.0,
72278,Phoenix,2010-09-07,Autumn,34.1,30.0,39.4,0.0,,,8.3,,1005.2,
72278,Phoenix,2010-09-08,Autumn,32.9,27.2,39.4,0.0,,,14.4,,,
72278,Phoenix,2010-09-09,Autumn,28.7,21.7,35.6,0.0,,,11.5,,1006.5,
72278,Phoenix,2010-09-10,Autumn,29.1,21.7,35.6,0.0,,,9.0,,1010.2,
72278,Phoenix,2010-09-11,Autumn,29.9,22.2,37.8,0.0,,,6.1,,1011.2,
72278,Phoenix,2010-09-12,Autumn,30.5,23.9,37.2,0.0,,,3.6,,1010.3,
72278,Phoenix,2010-09-13,Autumn,32.5,23.3,41.1,0.0,,,8.3,,1009.1,
72278,Phoenix,2010-09-14,Autumn,32.8,25.0,40.6,0.0,,,7.6,,1008.6,
72278,Phoenix,2010-09-15,Autumn,33.6,26.1,40.6,0.0,,,8.3,,1008.1,
72278,Phoenix,2010-09-16,Autumn,34.1,26.1,41.1,0.0,,,7.6,,1007.0,
72278,Phoenix,2010-09-17,Autumn,33.7,25.0,41.7,0.0,,,7.2,,1006.1,
72278,Phoenix,2010-09-18,Autumn,34.4,25.0,42.8,0.0,,,7.6,,1006.4,
72278,Phoenix,2010-09-19,Autumn,35.6,26.7,43.9,0.0,,,8.6,,1004.3,
72278,Phoenix,2010-09-20,Autumn,35.7,31.7,41.7,0.0,,,10.1,,1001.2,
72278,Phoenix,2010-09-21,Autumn,33.7,28.3,39.4,0.0,,154.0,12.2,,1001.9,
72278,Phoenix,2010-09-22,Autumn,30.6,25.0,36.1,3.3,,,16.2,,,
72278,Phoenix,2010-09-23,Autumn,29.7,23.3,35.6,0.0,,,4.7,,1007.8,
72278,Phoenix,2010-09-24,Autumn,31.1,23.9,38.3,0.0,,,5.4,,1011.5,
72278,Phoenix,2010-09-25,Autumn,33.4,24.4,40.6,0.0,,,7.2,,1009.8,
72278,Phoenix,2010-09-26,Autumn,34.6,27.8,40.6,0.0,,,11.2,,1008.4,
72278,Phoenix,2010-09-27,Autumn,34.0,26.7,41.1,0.0,,,8.3,,1007.8,
72278,Phoenix,2010-09-28,Autumn,33.0,27.2,38.3,0.0,,,10.8,,1008.5,
72278,Phoenix,2010-09-29,Autumn,32.1,24.4,40.0,0.0,,,7.9,,1005.2,
72278,Phoenix,2010-09-30,Autumn,33.4,25.6,41.7,0.0,,,7.9,,1004.9,
72278,Phoenix,2010-10-01,Autumn,33.9,27.2,41.1,0.0,,,9.7,,1009.4,
72278,Phoenix,2010-10-02,Autumn,32.3,27.2,38.9,0.0,,,15.5,,1010.6,
72278,Phoenix,2010-10-03,Autumn,30.8,24.4,37.2,0.0,,,7.9,,1011.4,
72278,Phoenix,2010-10-04,Autumn,28.1,23.3,36.7,1.3,,113.0,16.6,,1010.1,
72278,Phoenix,2010-10-05,Autumn,23.4,18.9,30.6,9.1,,,14.8,,1011.4,
72278,Phoenix,2010-10-06,Autumn,24.9,19.4,31.7,0.0,,,13.3,,1013.6,
72278,Phoenix,2010-10-07,Autumn,24.6,19.4,31.1,0.0,,,7.2,,1014.8,
72278,Phoenix,2010-10-08,Autumn,23.8,17.2,30.6,0.0,,,4.7,,1015.5,
72278,Phoenix,2010-10-09,Autumn,24.9,17.2,32.8,0.0,,,5.8,,1015.4,
72278,Phoenix,2010-10-10,Autumn,26.0,18.3,32.8,0.0,,,6.8,,1011.5,
